일자|시간|구분,공급량
2019-03-16 10 B,1566.4761
2019-03-16 11 B,1531.0222
2019-03-16 12 B,1374.6865
2019-03-16 13 B,1174.2036
2019-03-16 14 B,1021.76746
2019-03-16 15 B,981.63983
2019-03-16 16 B,975.6369
2019-03-16 17 B,962.20325
2019-03-16 18 B,1154.1827
2019-03-16 19 B,1458.6587
2019-03-16 20 B,1640.2417
2019-03-16 21 B,1605.2023
2019-03-16 22 B,1514.245
2019-03-16 23 B,1532.66
2019-03-16 24 B,1527.746
2019-03-17 01 B,1098.1122
2019-03-17 02 B,952.42523
2019-03-17 03 B,825.04645
2019-03-17 04 B,850.0351
2019-03-17 05 B,1001.2855
2019-03-17 06 B,1045.2931
2019-03-17 07 B,1301.0059
2019-03-17 08 B,1724.5581
2019-03-17 09 B,1628.7269
2019-03-17 10 B,1464.7211
2019-03-17 11 B,1369.5239
2019-03-17 12 B,1206.4199
2019-03-17 13 B,1115.8201
2019-03-17 14 B,1064.9678
2019-03-17 15 B,974.2995
2019-03-17 16 B,967.7158
2019-03-17 17 B,990.7389
2019-03-17 18 B,1057.7657
2019-03-17 19 B,1421.9358
2019-03-17 20 B,1522.1489
2019-03-17 21 B,1597.7075
2019-03-17 22 B,1647.5945
2019-03-17 23 B,1580.8615
2019-03-17 24 B,1518.7539
2019-03-18 01 B,1238.5674
2019-03-18 02 B,1010.36835
2019-03-18 03 B,946.82196
2019-03-18 04 B,944.2568
2019-03-18 05 B,1098.5889
2019-03-18 06 B,1097.3301
2019-03-18 07 B,1268.0791
2019-03-18 08 B,1832.2404
2019-03-18 09 B,1842.3501
2019-03-18 10 B,1627.4198
2019-03-18 11 B,1433.6409
2019-03-18 12 B,1163.6516
2019-03-18 13 B,1090.7832
2019-03-18 14 B,1009.19104
2019-03-18 15 B,884.4501
2019-03-18 16 B,901.9796
2019-03-18 17 B,918.703
2019-03-18 18 B,1071.0933
2019-03-18 19 B,1326.5527
2019-03-18 20 B,1500.8687
2019-03-18 21 B,1509.6887
2019-03-18 22 B,1386.9246
2019-03-18 23 B,1280.1198
2019-03-18 24 B,1209.9216
2019-03-19 01 B,1007.94525
2019-03-19 02 B,798.7402
2019-03-19 03 B,745.54224
2019-03-19 04 B,810.18604
2019-03-19 05 B,927.43677
2019-03-19 06 B,1026.7008
2019-03-19 07 B,1270.5327
2019-03-19 08 B,1690.0731
2019-03-19 09 B,1605.7527
2019-03-19 10 B,1385.4357
2019-03-19 11 B,1166.9462
2019-03-19 12 B,1018.3041
2019-03-19 13 B,966.69995
2019-03-19 14 B,883.69904
2019-03-19 15 B,701.7012
2019-03-19 16 B,683.9356
2019-03-19 17 B,687.80835
2019-03-19 18 B,766.30145
2019-03-19 19 B,1034.9302
2019-03-19 20 B,1267.5104
2019-03-19 21 B,1259.0023
2019-03-19 22 B,1256.4294
2019-03-19 23 B,1134.6956
2019-03-19 24 B,1080.0504
2019-03-20 01 B,904.3399
2019-03-20 02 B,731.7623
2019-03-20 03 B,630.7242
2019-03-20 04 B,669.8986
2019-03-20 05 B,803.23975
2019-03-20 06 B,844.7496
2019-03-20 07 B,1129.481
2019-03-20 08 B,1332.8975
2019-03-20 09 B,1415.2825
2019-03-20 10 B,1185.3468
2019-03-20 11 B,1102.4316
2019-03-20 12 B,973.50964
2019-03-20 13 B,887.7557
2019-03-20 14 B,795.30444
2019-03-20 15 B,715.58
2019-03-20 16 B,729.5339
2019-03-20 17 B,781.5574
2019-03-20 18 B,928.0904
2019-03-20 19 B,1227.5035
2019-03-20 20 B,1272.002
2019-03-20 21 B,1392.6929
2019-03-20 22 B,1375.5961
2019-03-20 23 B,1184.1239
2019-03-20 24 B,995.33167
2019-03-21 01 B,880.873
2019-03-21 02 B,685.5735
2019-03-21 03 B,623.25415
2019-03-21 04 B,648.3294
2019-03-21 05 B,749.8453
2019-03-21 06 B,839.5244
2019-03-21 07 B,962.5931
2019-03-21 08 B,1215.1042
2019-03-21 09 B,1216.9988
2019-03-21 10 B,1166.6975
2019-03-21 11 B,1165.1018
2019-03-21 12 B,1053.993
2019-03-21 13 B,999.8262
2019-03-21 14 B,948.3804
2019-03-21 15 B,820.59814
2019-03-21 16 B,831.6397
2019-03-21 17 B,931.5066
2019-03-21 18 B,1012.1512
2019-03-21 19 B,1432.9376
2019-03-21 20 B,1566.4414
2019-03-21 21 B,1589.1487
2019-03-21 22 B,1501.9181
2019-03-21 23 B,1471.124
2019-03-21 24 B,1290.1982
2019-03-22 01 B,1080.5223
2019-03-22 02 B,915.00726
2019-03-22 03 B,813.64636
2019-03-22 04 B,852.39954
2019-03-22 05 B,1014.68866
2019-03-22 06 B,995.7801
2019-03-22 07 B,1334.6583
2019-03-22 08 B,1781.6454
2019-03-22 09 B,1709.8035
2019-03-22 10 B,1690.3292
2019-03-22 11 B,1556.3444
2019-03-22 12 B,1408.3599
2019-03-22 13 B,1270.6508
2019-03-22 14 B,1173.5371
2019-03-22 15 B,1061.234
2019-03-22 16 B,1007.7827
2019-03-22 17 B,1044.4573
2019-03-22 18 B,1255.7911
2019-03-22 19 B,1523.1293
2019-03-22 20 B,1660.8584
2019-03-22 21 B,1649.3994
2019-03-22 22 B,1669.1699
2019-03-22 23 B,1647.2871
2019-03-22 24 B,1470.8971
2019-03-23 01 B,1282.8024
2019-03-23 02 B,1035.2875
2019-03-23 03 B,968.9783
2019-03-23 04 B,1010.1319
2019-03-23 05 B,1177.072
2019-03-23 06 B,1180.3822
2019-03-23 07 B,1456.4199
2019-03-23 08 B,1950.9163
2019-03-23 09 B,1843.8765
2019-03-23 10 B,1638.252
2019-03-23 11 B,1491.096
2019-03-23 12 B,1346.3989
2019-03-23 13 B,1210.4576
2019-03-23 14 B,1161.9156
2019-03-23 15 B,1038.6842
2019-03-23 16 B,1110.6716
2019-03-23 17 B,1154.9668
2019-03-23 18 B,1347.2261
2019-03-23 19 B,1647.9235
2019-03-23 20 B,1840.6802
2019-03-23 21 B,1857.3251
2019-03-23 22 B,1799.1692
2019-03-23 23 B,1672.7343
2019-03-23 24 B,1587.567
2019-03-24 01 B,1312.6825
2019-03-24 02 B,1083.656
2019-03-24 03 B,964.6394
2019-03-24 04 B,1058.8887
2019-03-24 05 B,1260.3315
2019-03-24 06 B,1297.7026
2019-03-24 07 B,1757.7988
2019-03-24 08 B,1994.9093
2019-03-24 09 B,1965.1516
2019-03-24 10 B,1694.0038
2019-03-24 11 B,1553.7264
2019-03-24 12 B,1372.4901
2019-03-24 13 B,1210.2299
2019-03-24 14 B,1177.774
2019-03-24 15 B,1064.2722
2019-03-24 16 B,1017.1704
2019-03-24 17 B,1024.3821
2019-03-24 18 B,1123.5204
2019-03-24 19 B,1484.0667
2019-03-24 20 B,1660.7466
2019-03-24 21 B,1622.0144
2019-03-24 22 B,1568.6471
2019-03-24 23 B,1549.7612
2019-03-24 24 B,1466.3887
2019-03-25 01 B,1254.8077
2019-03-25 02 B,1032.9093
2019-03-25 03 B,896.2354
2019-03-25 04 B,912.76733
2019-03-25 05 B,1150.1931
2019-03-25 06 B,1130.8937
2019-03-25 07 B,1434.7439
2019-03-25 08 B,1800.2429
2019-03-25 09 B,1692.4917
2019-03-25 10 B,1540.9955
2019-03-25 11 B,1431.3087
2019-03-25 12 B,1206.4199
2019-03-25 13 B,1101.6731
2019-03-25 14 B,1019.3064
2019-03-25 15 B,931.6998
2019-03-25 16 B,927.18994
2019-03-25 17 B,937.17065
2019-03-25 18 B,1010.9698
2019-03-25 19 B,1373.7257
2019-03-25 20 B,1483.1183
2019-03-25 21 B,1463.5631
2019-03-25 22 B,1410.3527
2019-03-25 23 B,1314.7921
2019-03-25 24 B,1145.9818
2019-03-26 01 B,1002.39056
2019-03-26 02 B,834.2344
2019-03-26 03 B,691.1301
2019-03-26 04 B,776.57916
2019-03-26 05 B,911.5054
2019-03-26 06 B,970.08575
2019-03-26 07 B,1168.1235
2019-03-26 08 B,1525.8013
2019-03-26 09 B,1424.5588
2019-03-26 10 B,1266.3472
2019-03-26 11 B,1191.8574
2019-03-26 12 B,1013.4491
2019-03-26 13 B,911.83325
2019-03-26 14 B,845.8418
2019-03-26 15 B,739.2124
2019-03-26 16 B,726.91864
2019-03-26 17 B,736.89935
2019-03-26 18 B,819.737
2019-03-26 19 B,1123.9274
2019-03-26 20 B,1319.7272
2019-03-26 21 B,1429.9889
2019-03-26 22 B,1322.3629
2019-03-26 23 B,1279.1709
2019-03-26 24 B,1208.5267
2019-03-27 01 B,1011.69476
2019-03-27 02 B,776.9855
2019-03-27 03 B,701.7302
2019-03-27 04 B,713.86725
2019-03-27 05 B,780.1068
2019-03-27 06 B,855.2429
2019-03-27 07 B,1043.5902
2019-03-27 08 B,1292.2146
2019-03-27 09 B,1212.17
2019-03-27 10 B,1133.9957
2019-03-27 11 B,971.8849
2019-03-27 12 B,876.26654
2019-03-27 13 B,838.43634
2019-03-27 14 B,786.3737
2019-03-27 15 B,668.73486
2019-03-27 16 B,699.60223
2019-03-27 17 B,688.25433
2019-03-27 18 B,832.994
2019-03-27 19 B,1092.0825
2019-03-27 20 B,1219.5132
2019-03-27 21 B,1213.2845
2019-03-27 22 B,1170.2123
2019-03-27 23 B,1022.65704
2019-03-27 24 B,967.4498
2019-03-28 01 B,857.1529
2019-03-28 02 B,630.6303
2019-03-28 03 B,593.2393
2019-03-28 04 B,621.1788
2019-03-28 05 B,832.2689
2019-03-28 06 B,846.4916
2019-03-28 07 B,1071.0875
2019-03-28 08 B,1348.9003
2019-03-28 09 B,1337.3978
2019-03-28 10 B,1180.8595
2019-03-28 11 B,1178.7379
2019-03-28 12 B,1073.539
2019-03-28 13 B,1004.1798
2019-03-28 14 B,906.0877
2019-03-28 15 B,834.4706
2019-03-28 16 B,818.2162
2019-03-28 17 B,857.2283
2019-03-28 18 B,1001.2515
2019-03-28 19 B,1271.8582
2019-03-28 20 B,1413.8403
2019-03-28 21 B,1419.3347
2019-03-28 22 B,1284.0566
2019-03-28 23 B,1292.9696
2019-03-28 24 B,1111.5706
2019-03-29 01 B,1006.4813
2019-03-29 02 B,738.1775
2019-03-29 03 B,659.9615
2019-03-29 04 B,701.75995
2019-03-29 05 B,816.0055
2019-03-29 06 B,910.6682
2019-03-29 07 B,1137.86
2019-03-29 08 B,1386.3016
2019-03-29 09 B,1417.8801
2019-03-29 10 B,1276.6187
2019-03-29 11 B,1187.458
2019-03-29 12 B,1052.2299
2019-03-29 13 B,1006.6178
2019-03-29 14 B,932.9141
2019-03-29 15 B,829.34424
2019-03-29 16 B,781.4192
2019-03-29 17 B,823.07056
2019-03-29 18 B,964.4381
2019-03-29 19 B,1265.4086
2019-03-29 20 B,1338.9604
2019-03-29 21 B,1412.8943
2019-03-29 22 B,1305.5889
2019-03-29 23 B,1161.3699
2019-03-29 24 B,1124.8612
2019-03-30 01 B,927.05084
2019-03-30 02 B,753.72577
2019-03-30 03 B,646.96674
2019-03-30 04 B,674.2528
2019-03-30 05 B,801.0354
2019-03-30 06 B,866.6582
2019-03-30 07 B,1193.2451
2019-03-30 08 B,1503.5731
2019-03-30 09 B,1452.9943
2019-03-30 10 B,1390.6208
2019-03-30 11 B,1270.5695
2019-03-30 12 B,1183.1519
2019-03-30 13 B,1094.6844
2019-03-30 14 B,1013.2623
2019-03-30 15 B,915.9045
2019-03-30 16 B,910.1711
2019-03-30 17 B,907.7898
2019-03-30 18 B,1112.8646
2019-03-30 19 B,1473.2479
2019-03-30 20 B,1639.5923
2019-03-30 21 B,1616.5089
2019-03-30 22 B,1681.8738
2019-03-30 23 B,1514.6567
2019-03-30 24 B,1390.696
2019-03-31 01 B,1119.924
2019-03-31 02 B,915.18115
2019-03-31 03 B,780.86816
2019-03-31 04 B,812.7811
2019-03-31 05 B,979.28394
2019-03-31 06 B,1010.9459
2019-03-31 07 B,1233.1631
2019-03-31 08 B,1680.5742
2019-03-31 09 B,1616.1476
2019-03-31 10 B,1543.0912
2019-03-31 11 B,1523.3544
2019-03-31 12 B,1384.2408
2019-03-31 13 B,1317.9996
2019-03-31 14 B,1269.6501
2019-03-31 15 B,1179.2854
2019-03-31 16 B,1159.8817
2019-03-31 17 B,1186.6699
2019-03-31 18 B,1332.2621
2019-03-31 19 B,1618.3319
2019-03-31 20 B,1749.4036
2019-03-31 21 B,1835.8593
2019-03-31 22 B,1817.8644
2019-03-31 23 B,1703.5955
2019-03-31 24 B,1535.6493
2019-01-01 01 C,220.89166
2019-01-01 02 C,199.66374
2019-01-01 03 C,201.80432
2019-01-01 04 C,199.46863
2019-01-01 05 C,202.18095
2019-01-01 06 C,205.1821
2019-01-01 07 C,224.8761
2019-01-01 08 C,240.57755
2019-01-01 09 C,240.04295
2019-01-01 10 C,233.48993
2019-01-01 11 C,226.1576
2019-01-01 12 C,212.97101
2019-01-01 13 C,211.47125
2019-01-01 14 C,209.651
2019-01-01 15 C,201.39806
2019-01-01 16 C,201.39806
2019-01-01 17 C,204.22093
2019-01-01 18 C,231.41673
2019-01-01 19 C,248.45459
2019-01-01 20 C,259.73685
2019-01-01 21 C,255.5308
2019-01-01 22 C,248.71701
2019-01-01 23 C,239.2997
2019-01-01 24 C,223.53412
2019-01-02 01 C,208.15796
2019-01-02 02 C,188.36394
2019-01-02 03 C,188.1701
2019-01-02 04 C,194.45181
2019-01-02 05 C,199.28558
2019-01-02 06 C,212.70648
2019-01-02 07 C,224.82564
2019-01-02 08 C,252.07596
2019-01-02 09 C,251.54137
2019-01-02 10 C,240.2586
2019-01-02 11 C,228.12392
2019-01-02 12 C,211.32912
2019-01-02 13 C,209.50809
2019-01-02 14 C,204.6627
2019-01-02 15 C,201.69385
2019-01-02 16 C,197.77155
2019-01-02 17 C,199.9227
2019-01-02 18 C,231.689
2019-01-02 19 C,246.4826
2019-01-02 20 C,260.84256
2019-01-02 21 C,266.12305
2019-01-02 22 C,258.19052
2019-01-02 23 C,251.9948
2019-01-02 24 C,236.38159
2019-01-03 01 C,221.80133
2019-01-03 02 C,206.82626
2019-01-03 03 C,195.47331
2019-01-03 04 C,197.75882
2019-01-03 05 C,200.37634
2019-01-03 06 C,208.43864
2019-01-03 07 C,225.68044
2019-01-03 08 C,252.93076
2019-01-03 09 C,252.39616
2019-01-03 10 C,240.2586
2019-01-03 11 C,227.51918
2019-01-03 12 C,210.85648
2019-01-03 13 C,210.11987
2019-01-03 14 C,195.44872
2019-01-03 15 C,216.2321
2019-01-03 16 C,206.61116
2019-01-03 17 C,213.03294
2019-01-03 18 C,212.4679
2019-01-03 19 C,254.32266
2019-01-03 20 C,249.11835
2019-01-03 21 C,257.17752
2019-01-03 22 C,257.7869
2019-01-03 23 C,238.27827
2019-01-03 24 C,233.14354
2019-01-04 01 C,221.22658
2019-01-04 02 C,204.77513
2019-01-04 03 C,196.08528
2019-01-04 04 C,194.45181
2019-01-04 05 C,202.6864
2019-01-04 06 C,206.27286
2019-01-04 07 C,223.51465
2019-01-04 08 C,252.93076
2019-01-04 09 C,252.39616
2019-01-04 10 C,240.2586
2019-01-04 11 C,220.76968
2019-01-04 12 C,209.03622
2019-01-04 13 C,197.45369
2019-01-04 14 C,203.20853
2019-01-04 15 C,198.06602
2019-01-04 16 C,202.69276
2019-01-04 17 C,168.95479
2019-01-04 18 C,210.34691
2019-01-04 19 C,230.77754
2019-01-04 20 C,231.54083
2019-01-04 21 C,240.03075
2019-01-04 22 C,234.2454
2019-01-04 23 C,221.10086
2019-01-04 24 C,208.43242
2019-01-05 01 C,198.13647
2019-01-05 02 C,177.01118
2019-01-05 03 C,172.9429
2019-01-05 04 C,173.7864
2019-01-05 05 C,177.21344
2019-01-05 06 C,185.1732
2019-01-05 07 C,207.02046
2019-01-05 08 C,222.51654
2019-01-05 09 C,222.42589
2019-01-05 10 C,214.45303
2019-01-05 11 C,214.74731
2019-01-05 12 C,197.88068
2019-01-05 13 C,193.04802
2019-01-05 14 C,198.2176
2019-01-05 15 C,194.77556
2019-01-05 16 C,193.18333
2019-01-05 17 C,197.12383
2019-01-05 18 C,206.97673
2019-01-05 19 C,245.576
2019-01-05 20 C,248.09561
2019-01-05 21 C,255.0846
2019-01-05 22 C,258.182
2019-01-05 23 C,243.21902
2019-01-05 24 C,236.59172
2019-01-06 01 C,227.68373
2019-01-06 02 C,211.35274
2019-01-06 03 C,206.26295
2019-01-06 04 C,201.12923
2019-01-06 05 C,205.00842
2019-01-06 06 C,214.93587
2019-01-06 07 C,228.88416
2019-01-06 08 C,241.3717
2019-01-06 09 C,240.04295
2019-01-06 10 C,235.13257
2019-01-06 11 C,227.51918
2019-01-06 12 C,210.85648
2019-01-06 13 C,204.26872
2019-01-06 14 C,187.87149
2019-01-06 15 C,202.68376
2019-01-06 16 C,198.32526
2019-01-06 17 C,205.07597
2019-01-06 18 C,211.30623
2019-01-06 19 C,239.06425
2019-01-06 20 C,246.76352
2019-01-06 21 C,249.57133
2019-01-06 22 C,247.45844
2019-01-06 23 C,238.04112
2019-01-06 24 C,220.11304
2019-01-07 01 C,214.47412
2019-01-07 02 C,195.57556
2019-01-07 03 C,191.01468
2019-01-07 04 C,194.45181
2019-01-07 05 C,196.97552
2019-01-07 06 C,205.03783
2019-01-07 07 C,224.73183
2019-01-07 08 C,243.61578
2019-01-07 09 C,240.55235
2019-01-07 10 C,233.48993
2019-01-07 11 C,220.76968
2019-01-07 12 C,204.55011
2019-01-07 13 C,193.32213
2019-01-07 14 C,194.17705
2019-01-07 15 C,200.34222
2019-01-07 16 C,183.96516
2019-01-07 17 C,191.7889
2019-01-07 18 C,210.34691
2019-01-07 19 C,232.86864
2019-01-07 20 C,242.16295
2019-01-07 21 C,245.3413
2019-01-07 22 C,237.6118
2019-01-07 23 C,232.37822
2019-01-07 24 C,218.5253
2019-01-08 01 C,204.88832
2019-01-08 02 C,184.59563
2019-01-08 03 C,181.91446
2019-01-08 04 C,182.0687
2019-01-08 05 C,184.5924
2019-01-08 06 C,194.54488
2019-01-08 07 C,214.00307
2019-01-08 08 C,234.6864
2019-01-08 09 C,234.91084
2019-01-08 10 C,225.54892
2019-01-08 11 C,214.21774
2019-01-08 12 C,203.31671
2019-01-08 13 C,197.4453
2019-01-08 14 C,207.078
2019-01-08 15 C,201.38506
2019-01-08 16 C,194.22043
2019-01-08 17 C,203.6727
2019-01-08 18 C,226.34746
2019-01-08 19 C,244.14291
2019-01-08 20 C,256.97842
2019-01-08 21 C,260.94894
2019-01-08 22 C,252.89093
2019-01-08 23 C,239.8064
2019-01-08 24 C,230.5429
2019-01-09 01 C,226.91443
2019-01-09 02 C,207.01723
2019-01-09 03 C,211.87047
2019-01-09 04 C,208.72377
2019-01-09 05 C,215.22983
2019-01-09 06 C,214.37231
2019-01-09 07 C,232.31078
2019-01-09 08 C,260.82614
2019-01-09 09 C,263.17578
2019-01-09 10 C,255.175
2019-01-09 11 C,235.24924
2019-01-09 12 C,227.63887
2019-01-09 13 C,215.43332
2019-01-09 14 C,213.21457
2019-01-09 15 C,210.41101
2019-01-09 16 C,218.54866
2019-01-09 17 C,220.10486
2019-01-09 18 C,229.46239
2019-01-09 19 C,255.08122
2019-01-09 20 C,262.05725
2019-01-09 21 C,265.41302
2019-01-09 22 C,258.182
2019-01-09 23 C,256.40833
2019-01-09 24 C,241.69133
2019-01-10 01 C,211.08629
2019-01-10 02 C,189.35927
2019-01-10 03 C,183.58134
2019-01-10 04 C,182.55984
2019-01-10 05 C,197.61067
2019-01-10 06 C,203.70926
2019-01-10 07 C,212.10391
2019-01-10 08 C,223.5175
2019-01-10 09 C,222.98291
2019-01-10 10 C,217.58525
2019-01-10 11 C,215.11261
2019-01-10 12 C,199.70448
2019-01-10 13 C,201.79214
2019-01-10 14 C,193.81493
2019-01-10 15 C,188.12218
2019-01-10 16 C,192.68126
2019-01-10 17 C,199.55382
2019-01-10 18 C,211.03264
2019-01-10 19 C,233.69006
2019-01-10 20 C,236.22989
2019-01-10 21 C,240.33826
2019-01-10 22 C,240.26884
2019-01-10 23 C,229.69095
2019-01-10 24 C,215.25285
2019-01-11 01 C,206.97371
2019-01-11 02 C,187.80952
2019-01-11 03 C,184.0218
2019-01-11 04 C,182.60284
2019-01-11 05 C,186.43222
2019-01-11 06 C,193.7095
2019-01-11 07 C,213.1677
2019-01-11 08 C,228.4609
2019-01-11 09 C,227.92381
2019-01-11 10 C,222.5791
2019-01-11 11 C,213.02736
2019-01-11 12 C,197.26878
2019-01-11 13 C,190.06422
2019-01-11 14 C,185.02238
2019-01-11 15 C,182.7467
2019-01-11 16 C,182.41698
2019-01-11 17 C,183.71649
2019-01-11 18 C,196.56465
2019-01-11 19 C,223.32042
2019-01-11 20 C,231.1382
2019-01-11 21 C,228.50948
2019-01-11 22 C,223.74417
2019-01-11 23 C,214.47083
2019-01-11 24 C,210.51991
2019-01-12 01 C,195.37234
2019-01-12 02 C,170.26932
2019-01-12 03 C,168.29929
2019-01-12 04 C,171.85751
2019-01-12 05 C,174.51147
2019-01-12 06 C,178.6582
2019-01-12 07 C,192.23889
2019-01-12 08 C,209.4194
2019-01-12 09 C,208.45564
2019-01-12 10 C,203.84175
2019-01-12 11 C,202.3686
2019-01-12 12 C,196.75171
2019-01-12 13 C,192.13599
2019-01-12 14 C,188.80223
2019-01-12 15 C,184.08963
2019-01-12 16 C,184.08963
2019-01-12 17 C,185.05942
2019-01-12 18 C,197.57515
2019-01-12 19 C,227.7652
2019-01-12 20 C,232.31693
2019-01-12 21 C,224.6761
2019-01-12 22 C,217.75945
2019-01-12 23 C,212.23158
2019-01-12 24 C,201.92993
2019-01-13 01 C,191.94049
2019-01-13 02 C,174.68288
2019-01-13 03 C,163.18071
2019-01-13 04 C,165.14766
2019-01-13 05 C,168.36993
2019-01-13 06 C,180.7479
2019-01-13 07 C,197.51553
2019-01-13 08 C,212.59367
2019-01-13 09 C,199.71358
2019-01-13 10 C,212.35992
2019-01-13 11 C,211.81743
2019-01-13 12 C,198.69392
2019-01-13 13 C,182.51308
2019-01-13 14 C,187.80167
2019-01-13 15 C,183.71538
2019-01-13 16 C,187.50116
2019-01-13 17 C,187.042
2019-01-13 18 C,198.08904
2019-01-13 19 C,228.89487
2019-01-13 20 C,233.79681
2019-01-13 21 C,237.30115
2019-01-13 22 C,233.10587
2019-01-13 23 C,221.43895
2019-01-13 24 C,217.05232
2019-01-14 01 C,200.96141
2019-01-14 02 C,181.65833
2019-01-14 03 C,177.12079
2019-01-14 04 C,169.2594
2019-01-14 05 C,158.79037
2019-01-14 06 C,152.68849
2019-01-14 07 C,178.55623
2019-01-14 08 C,222.63754
2019-01-14 09 C,221.67378
2019-01-14 10 C,212.75853
2019-01-14 11 C,213.05017
2019-01-14 12 C,202.1018
2019-01-14 13 C,192.54631
2019-01-14 14 C,189.40323
2019-01-14 15 C,183.38054
2019-01-14 16 C,183.57306
2019-01-14 17 C,190.42249
2019-01-14 18 C,198.08904
2019-01-14 19 C,230.067
2019-01-14 20 C,230.78143
2019-01-14 21 C,240.33826
2019-01-14 22 C,231.92119
2019-01-14 23 C,225.3991
2019-01-14 24 C,206.1149
2019-01-15 01 C,201.60823
2019-01-15 02 C,184.71622
2019-01-15 03 C,170.93025
2019-01-15 04 C,173.64153
2019-01-15 05 C,177.59262
2019-01-15 06 C,185.55238
2019-01-15 07 C,207.39964
2019-01-15 08 C,218.67805
2019-01-15 09 C,218.14096
2019-01-15 10 C,213.62038
2019-01-15 11 C,204.48357
2019-01-15 12 C,195.13834
2019-01-15 13 C,191.82849
2019-01-15 14 C,188.44482
2019-01-15 15 C,180.44931
2019-01-15 16 C,192.12048
2019-01-15 17 C,193.28671
2019-01-15 18 C,210.89284
2019-01-15 19 C,241.88203
2019-01-15 20 C,247.4735
2019-01-15 21 C,247.62221
2019-01-15 22 C,247.86208
2019-01-15 23 C,238.44476
2019-01-15 24 C,220.11304
2019-01-16 01 C,214.17914
2019-01-16 02 C,199.66374
2019-01-16 03 C,201.77869
2019-01-16 04 C,201.02585
2019-01-16 05 C,206.92734
2019-01-16 06 C,210.23187
2019-01-16 07 C,225.8247
2019-01-16 08 C,252.42136
2019-01-16 09 C,259.46637
2019-01-16 10 C,249.4534
2019-01-16 11 C,245.05545
2019-01-16 12 C,224.48764
2019-01-16 13 C,217.51624
2019-01-16 14 C,225.97276
2019-01-16 15 C,202.41623
2019-01-16 16 C,219.2479
2019-01-16 17 C,214.09433
2019-01-16 18 C,238.24843
2019-01-16 19 C,264.10364
2019-01-16 20 C,266.89914
2019-01-16 21 C,265.41302
2019-01-16 22 C,259.80145
2019-01-16 23 C,243.21902
2019-01-16 24 C,220.11304
2019-01-17 01 C,211.4212
2019-01-17 02 C,188.22516
2019-01-17 03 C,183.0902
2019-01-17 04 C,182.0687
2019-01-17 05 C,184.5924
2019-01-17 06 C,194.03548
2019-01-17 07 C,214.00307
2019-01-17 08 C,229.70998
2019-01-17 09 C,229.17538
2019-01-17 10 C,221.00497
2019-01-17 11 C,213.20152
2019-01-17 12 C,201.47194
2019-01-17 13 C,194.49794
2019-01-17 14 C,198.0418
2019-01-17 15 C,188.19759
2019-01-17 16 C,192.33882
2019-01-17 17 C,189.52731
2019-01-17 18 C,210.34691
2019-01-17 19 C,228.18466
2019-01-17 20 C,242.16295
2019-01-17 21 C,239.6271
2019-01-17 22 C,239.03435
2019-01-17 23 C,233.88927
2019-01-17 24 C,224.55133
2019-01-18 01 C,204.88832
2019-01-18 02 C,188.22516
2019-01-18 03 C,182.48766
2019-01-18 04 C,183.33116
2019-01-18 05 C,186.78206
2019-01-18 06 C,198.24402
2019-01-18 07 C,225.38069
2019-01-18 08 C,241.08694
2019-01-18 09 C,240.97922
2019-01-18 10 C,227.75447
2019-01-18 11 C,216.01974
2019-01-18 12 C,197.60567
2019-01-18 13 C,190.51154
2019-01-18 14 C,191.15982
2019-01-18 15 C,189.11255
2019-01-18 16 C,192.93288
2019-01-18 17 C,181.32312
2019-01-18 18 C,204.48543
2019-01-18 19 C,230.51859
2019-01-18 20 C,233.16695
2019-01-18 21 C,238.518
2019-01-18 22 C,239.71512
2019-01-18 23 C,232.20406
2019-01-18 24 C,220.87418
2019-01-19 01 C,206.22821
2019-01-19 02 C,189.68736
2019-01-19 03 C,179.13837
2019-01-19 04 C,183.61331
2019-01-19 05 C,187.67284
2019-01-19 06 C,200.42868
2019-01-19 07 C,212.36055
2019-01-19 08 C,228.4609
2019-01-19 09 C,225.71826
2019-01-19 10 C,216.97409
2019-01-19 11 C,206.97812
2019-01-19 12 C,192.12173
2019-01-19 13 C,190.3858
2019-01-19 14 C,185.52998
2019-01-19 15 C,177.49013
2019-01-19 16 C,182.41698
2019-01-19 17 C,183.71649
2019-01-19 18 C,193.96843
2019-01-19 19 C,217.50748
2019-01-19 20 C,225.86731
2019-01-19 21 C,227.86472
2019-01-19 22 C,221.44339
2019-01-19 23 C,210.3914
2019-01-19 24 C,194.12115
2019-01-20 01 C,188.15755
2019-01-20 02 C,180.79669
2019-01-20 03 C,170.23233
2019-01-20 04 C,170.06873
2019-01-20 05 C,174.51099
2019-01-20 06 C,180.41985
2019-01-20 07 C,196.07962
2019-01-20 08 C,196.81847
2019-01-20 09 C,210.30849
2019-01-20 10 C,204.59586
2019-01-20 11 C,202.77605
2019-01-20 12 C,197.05121
2019-01-20 13 C,196.90907
2019-01-20 14 C,191.65987
2019-01-20 15 C,198.43176
2019-01-20 16 C,200.00835
2019-01-20 17 C,198.16803
2019-01-20 18 C,213.17377
2019-01-20 19 C,245.3067
2019-01-20 20 C,252.67758
2019-01-20 21 C,254.0975
2019-01-20 22 C,249.06824
2019-01-20 23 C,236.28874
2019-01-20 24 C,222.70761
2019-01-21 01 C,217.07086
2019-01-21 02 C,195.73778
2019-01-21 03 C,183.97647
2019-01-21 04 C,187.82228
2019-01-21 05 C,197.60953
